date_id,year,month,day,LOAD_TS
1307,2021,6,8
1308,2021,6,9
1309,2021,6,10
1310,2021,6,11
1311,2021,6,12
1312,2021,6,13
1313,2021,6,14
1314,2021,6,15
1315,2021,6,16
1316,2021,6,17
1317,2021,6,18
1318,2021,6,19
1319,2021,6,20
1320,2021,6,21
1321,2021,6,22
1322,2021,6,23
1323,2021,6,24
1324,2021,6,25
1325,2021,6,26
1326,2021,6,27
1327,2021,6,28
1328,2021,6,29
1329,2021,6,30
1330,2021,7,1
1331,2021,7,2
1332,2021,7,3
1333,2021,7,4
1334,2021,7,5
1335,2021,7,6
1336,2021,7,7
1337,2021,7,8
1338,2021,7,9
1339,2021,7,10
1340,2021,7,11
1341,2021,7,12
1342,2021,7,13
1343,2021,7,14
1344,2021,7,15
1345,2021,7,16
1346,2021,7,17
1347,2021,7,18
1348,2021,7,19
1349,2021,7,20
1350,2021,7,21
1351,2021,7,22
1352,2021,7,23
1353,2021,7,24
1354,2021,7,25
1355,2021,7,26
1356,2021,7,27
1357,2021,7,28
1358,2021,7,29
1359,2021,7,30
1360,2021,7,31
1361,2021,8,1
1362,2021,8,2
1363,2021,8,3
1364,2021,8,4
1365,2021,8,5
1366,2021,8,6
1367,2021,8,7
1368,2021,8,8
1369,2021,8,9
1370,2021,8,10
1371,2021,8,11
1372,2021,8,12
1373,2021,8,13
1374,2021,8,14
1375,2021,8,15
1376,2021,8,16
1377,2021,8,17
1378,2021,8,18
1379,2021,8,19
1380,2021,8,20
1381,2021,8,21
1382,2021,8,22
1383,2021,8,23
1384,2021,8,24
1385,2021,8,25
1386,2021,8,26
1387,2021,8,27
1388,2021,8,28
1389,2021,8,29
1390,2021,8,30
1391,2021,8,31
1392,2021,9,1
1393,2021,9,2
1394,2021,9,3
1395,2021,9,4
1396,2021,9,5
1397,2021,9,6
1398,2021,9,7
1399,2021,9,8
1400,2021,9,9
1401,2021,9,10
1402,2021,9,11
1403,2021,9,12
1404,2021,9,13
1405,2021,9,14
1406,2021,9,15
1407,2021,9,16
1408,2021,9,17
1409,2021,9,18
1410,2021,9,19
1411,2021,9,20
1412,2021,9,21
1413,2021,9,22
1414,2021,9,23
1415,2021,9,24
1416,2021,9,25
1417,2021,9,26
1418,2021,9,27
1419,2021,9,28
1420,2021,9,29
1421,2021,9,30
1422,2021,10,1
1423,2021,10,2
1424,2021,10,3
1425,2021,10,4
1426,2021,10,5
1427,2021,10,6
1428,2021,10,7
1429,2021,10,8
1430,2021,10,9
1431,2021,10,10
1432,2021,10,11
1433,2021,10,12
1434,2021,10,13
1435,2021,10,14
1436,2021,10,15
1437,2021,10,16
1438,2021,10,17
1439,2021,10,18
1440,2021,10,19
1441,2021,10,20
1442,2021,10,21
1443,2021,10,22
1444,2021,10,23
1445,2021,10,24
1446,2021,10,25
1447,2021,10,26
1448,2021,10,27
1449,2021,10,28
1450,2021,10,29
1451,2021,10,30
1452,2021,10,31
1453,2021,11,1
1454,2021,11,2
1455,2021,11,3
1456,2021,11,4
1457,2021,11,5
1458,2021,11,6
1459,2021,11,7
1460,2021,11,8
1461,2021,11,9
1462,2021,11,10
1463,2021,11,11
1464,2021,11,12
1465,2021,11,13
1466,2021,11,14
1467,2021,11,15
1468,2021,11,16
1469,2021,11,17
1470,2021,11,18
1471,2021,11,19
1472,2021,11,20
1473,2021,11,21
1474,2021,11,22
1475,2021,11,23
1476,2021,11,24
1477,2021,11,25
1478,2021,11,26
1479,2021,11,27
1480,2021,11,28
1481,2021,11,29
1482,2021,11,30
1483,2021,12,1
1484,2021,12,2
1485,2021,12,3
1486,2021,12,4
1487,2021,12,5
1488,2021,12,6
1489,2021,12,7
